34,0,172.57,0,141.76,0,179.45,0,134.5,0,186.71,0,141.38,0,179.83,0,148.64,0,143.21,0,172.76,0,150.08,0,165.5,0,157.34,0,172.38,0,150.47,0,179.64
35,0,220.45,0,143.14,0,228.11,0,136.7,0,234.54,0,144.36,0,226.88,0,150.79,0,206.85,0,154.56,0,214.51,0,148.12,0,220.94,0,155.78,0,213.29,0,162.21
36,0,217.4,0,166.72,0,215.94,0,176.61,0,206.05,0,175.16,0,207.5,0,165.26,0,220.12,0,148.23,0,218.66,0,158.12,0,208.77,0,156.67,0,210.22,0,146.77
37,0,230.28,0,204.57,0,236.28,0,196.57,0,244.28,0,202.57,0,238.28,0,210.57,0,225.39,0,211.09,0,231.39,0,203.09,0,239.39,0,209.09,0,233.39,0,217.09
38,0,313.94,0,141.57,0,307.43,0,149.17,0,299.84,0,142.66,0,306.35,0,135.07,0,323.73,0,130.15,0,317.22,0,137.75,0,309.63,0,131.24,0,316.14,0,123.65
39,0,303.52,0,86.543,0,313.52,0,86.543,0,313.52,0,96.543,0,303.52,0,96.543,0,287.21,0,86.543,0,297.21,0,86.543,0,297.21,0,96.543,0,287.21,0,96.543
40,0,329.49,0,71.886,0,331.98,0,82.598,0,321.27,0,85.098,0,318.77,0,74.386,0,325.68,0,55.572,0,328.18,0,66.284,0,317.47,0,68.784,0,314.97,0,58.072
41,0,248.76,0,170.33,0,248.76,0,181.33,0,237.76,0,181.33,0,237.76,0,170.33,0,248.76,0,153.47,0,248.76,0,164.47,0,237.76,0,164.47,0,237.76,0,153.47
42,0,270.51,0,59.555,0,263.83,0,50.81,0,272.58,0,44.137,0,279.25,0,52.881,0,286.28,0,80.219,0,279.6,0,71.475,0,288.35,0,64.801,0,295.02,0,73.546
43,0,364.92,0,21.349,0,359.14,0,11.99,0,368.5,0,6.2098,0,374.28,0,15.569,0,376.34,0,39.838,0,370.56,0,30.48,0,379.92,0,24.699,0,385.7,0,34.058
44,0,316.28,0,52.651,0,315.87,0,41.659,0,326.86,0,41.252,0,327.27,0,52.244,0,316.82,0,67.334,0,316.42,0,56.341,0,327.41,0,55.934,0,327.82,0,66.927
45,0,330.1,0,56.348,0,325.77,0,46.238,0,335.88,0,41.905,0,340.21,0,52.015,0,333.37,0,63.962,0,329.03,0,53.851,0,339.14,0,49.518,0,343.48,0,59.629
46,0,279.25,0,60.759,0,278.94,0,49.763,0,289.94,0,49.458,0,290.24,0,60.454,0,279.79,0,80.336,0,279.49,0,69.34,0,290.48,0,69.035,0,290.79,0,80.031
47,0,376.78,0,8.1822,0,376.11,0,-2.7977,0,387.09,0,-3.4631,0,387.76,0,7.5167,0,377.86,0,26.128,0,377.2,0,15.148,0,388.18,0,14.482,0,388.84,0,25.462
48,0,511.41,0,234.3,0,514.35,0,243.85,0,504.79,0,246.79,0,501.85,0,237.24,0,507.05,0,220.16,0,510,0,229.71,0,500.44,0,232.66,0,497.5,0,223.1
49,0,499.16,0,209.49,0,498.37,0,199.52,0,508.34,0,198.73,0,509.12,0,208.7,0,500.79,0,230.15,0,500,0,220.18,0,509.97,0,219.4,0,510.76,0,229.37
50,0,501.92,0,242.64,0,506,0,251.77,0,496.87,0,255.85,0,492.79,0,246.72,0,492.67,0,221.98,0,496.76,0,231.1,0,487.63,0,235.19,0,483.55,0,226.06
51,0,463.49,0,218.22,0,461.36,0,208.44,0,471.14,0,206.32,0,473.26,0,216.09,0,466.21,0,230.72,0,464.08,0,220.95,0,473.85,0,218.83,0,475.98,0,228.6
52,0,466.87,0,239.35,0,466.87,0,249.35,0,456.87,0,249.35,0,456.87,0,239.35,0,466.87,0,224.13,0,466.87,0,234.13,0,456.87,0,234.13,0,456.87,0,224.13
53,0,456.19,0,237.05,0,451.23,0,245.74,0,442.54,0,240.77,0,447.51,0,232.09,0,462.71,0,225.63,0,457.75,0,234.32,0,449.07,0,229.35,0,454.03,0,220.67
54,0,447.49,0,225.74,0,450.04,0,235.41,0,440.36,0,237.95,0,437.82,0,228.28,0,444.77,0,215.4,0,447.32,0,225.08,0,437.65,0,227.62,0,435.1,0,217.95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
